id,split,text,entities,difficulty,pattern_type,missing_entities,has_typo,word_count
7145,train,Fresh Rotis and Dal for around 25 people is ready at ISBT Bhopal. Collect before 7 PM.,"[{""start"": 31, ""end"": 33, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 19, ""label"": ""FOOD_TYPE""}, {""start"": 53, ""end"": 64, ""label"": ""LOCATION""}, {""start"": 81, ""end"": 85, ""label"": ""TIME""}]",medium,augmentation,,False,17
7146,train,Our restaurant has 75 kg of Naan available for pickup near MP Nagar.,"[{""start"": 19, ""end"": 21, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 32, ""label"": ""FOOD_TYPE""}, {""start"": 59, ""end"": 67, ""label"": ""LOCATION""}, {""start"": 4, ""end"": 14, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,13
7147,train,Our restaurant has 63 containers of Idli Sambhar available for pickup near Indrapuri.,"[{""start"": 19, ""end"": 21, ""label"": ""QUANTITY""}, {""start"": 36, ""end"": 48, ""label"": ""FOOD_TYPE""}, {""start"": 75, ""end"": 84, ""label"": ""LOCATION""}]",medium,augmentation,,False,13
7148,train,Fresh Upma for around 152 people is ready at AIIMS Bhopal. Collect before 7 PM.,"[{""start"": 22, ""end"": 25, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 10, ""label"": ""FOOD_TYPE""}, {""start"": 45, ""end"": 57, ""label"": ""LOCATION""}, {""start"": 74, ""end"": 78, ""label"": ""TIME""}]",medium,augmentation,,False,15
7149,train,233 food packets containing Paneer Butter Masala are available after the wedding at Indrapuri before 6 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 48, ""label"": ""FOOD_TYPE""}, {""start"": 84, ""end"": 93, ""label"": ""LOCATION""}, {""start"": 101, ""end"": 105, ""label"": ""TIME""}, {""start"": 73, ""end"": 80, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7150,train,165 food packets of Rotis and Dal left after a wedding. Pickup from Arera Colony before 8 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 20, ""end"": 33, ""label"": ""FOOD_TYPE""}, {""start"": 68, ""end"": 80, ""label"": ""LOCATION""}, {""start"": 88, ""end"": 92, ""label"": ""TIME""}, {""start"": 47, ""end"": 54, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,18
7151,train,Fresh Jeera Rice for around 42 people is ready at Indrapuri. Collect before 7 PM.,"[{""start"": 28, ""end"": 30, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 16, ""label"": ""FOOD_TYPE""}, {""start"": 50, ""end"": 59, ""label"": ""LOCATION""}, {""start"": 76, ""end"": 80, ""label"": ""TIME""}]",medium,augmentation,,False,15
7152,train,Our restaurant has 147 kg of Poha available for pickup near AIIMS Bhopal.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 29, ""end"": 33, ""label"": ""FOOD_TYPE""}, {""start"": 60, ""end"": 72, ""label"": ""LOCATION""}]",medium,augmentation,,False,13
7153,train,We have 53 food packets of Aloo Paratha available near Kolar Road before 6 PM.,"[{""start"": 8, ""end"": 10, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 39, ""label"": ""FOOD_TYPE""}, {""start"": 55, ""end"": 65, ""label"": ""LOCATION""}, {""start"": 73, ""end"": 77, ""label"": ""TIME""}]",medium,augmentation,,False,15
7154,train,We have 80 food packets of Rajma Chawal available near Arera Colony before 9 PM.,"[{""start"": 8, ""end"": 10, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 39, ""label"": ""FOOD_TYPE""}, {""start"": 55, ""end"": 67, ""label"": ""LOCATION""}, {""start"": 75, ""end"": 79, ""label"": ""TIME""}]",medium,augmentation,,False,15
7155,train,199 plates of Pulao left after a community kitchen. Pickup from New Market before 7 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 14, ""end"": 19, ""label"": ""FOOD_TYPE""}, {""start"": 64, ""end"": 74, ""label"": ""LOCATION""}, {""start"": 82, ""end"": 86, ""label"": ""TIME""}, {""start"": 33, ""end"": 50, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,16
7156,train,100 food packets containing Chole Bhature are available after the hostel mess at Kolar Road before 8 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 41, ""label"": ""FOOD_TYPE""}, {""start"": 81, ""end"": 91, ""label"": ""LOCATION""}, {""start"": 99, ""end"": 103, ""label"": ""TIME""}, {""start"": 66, ""end"": 77, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,18
7157,train,We have 198 containers of Jeera Rice available near Lalghati before 5 PM.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 26, ""end"": 36, ""label"": ""FOOD_TYPE""}, {""start"": 52, ""end"": 60, ""label"": ""LOCATION""}, {""start"": 68, ""end"": 72, ""label"": ""TIME""}]",medium,augmentation,,False,13
7158,train,We have 137 containers of Upma available near BHEL before 7 PM.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 26, ""end"": 30, ""label"": ""FOOD_TYPE""}, {""start"": 46, ""end"": 50, ""label"": ""LOCATION""}, {""start"": 58, ""end"": 62, ""label"": ""TIME""}]",medium,augmentation,,False,12
7159,train,We have 226 food packets of Rotis and Dal available near Arera Colony before 6 PM.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 41, ""label"": ""FOOD_TYPE""}, {""start"": 57, ""end"": 69, ""label"": ""LOCATION""}, {""start"": 77, ""end"": 81, ""label"": ""TIME""}]",medium,augmentation,,False,16
7160,train,Fresh Veg Fried Rice for around 106 people is ready at ISBT Bhopal. Collect before tomorrow morning.,"[{""start"": 32, ""end"": 35, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 20, ""label"": ""FOOD_TYPE""}, {""start"": 55, ""end"": 66, ""label"": ""LOCATION""}, {""start"": 83, ""end"": 99, ""label"": ""TIME""}]",medium,augmentation,,False,17
7161,train,Fresh Jeera Rice for around 144 people is ready at AIIMS Bhopal. Collect before tomorrow morning.,"[{""start"": 28, ""end"": 31, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 16, ""label"": ""FOOD_TYPE""}, {""start"": 51, ""end"": 63, ""label"": ""LOCATION""}, {""start"": 80, ""end"": 96, ""label"": ""TIME""}]",medium,augmentation,,False,16
7162,train,Our restaurant has 243 containers of Paneer Butter Masala available for pickup near MP Nagar.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 37, ""end"": 57, ""label"": ""FOOD_TYPE""}, {""start"": 84, ""end"": 92, ""label"": ""LOCATION""}]",medium,augmentation,,False,15
7163,train,246 food packets of Chole Bhature left after a office event. Pickup from AIIMS Bhopal before 8 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 20, ""end"": 33, ""label"": ""FOOD_TYPE""}, {""start"": 73, ""end"": 85, ""label"": ""LOCATION""}, {""start"": 93, ""end"": 97, ""label"": ""TIME""}, {""start"": 47, ""end"": 59, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,18
7164,train,Our restaurant has 232 meal boxes of Paneer Butter Masala available for pickup near New Market.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 37, ""end"": 57, ""label"": ""FOOD_TYPE""}, {""start"": 84, ""end"": 94, ""label"": ""LOCATION""}]",medium,augmentation,,False,16
7165,train,192 meal boxes of Rajma Chawal left after a temple event. Pickup from AIIMS Bhopal before tonight.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 18, ""end"": 30, ""label"": ""FOOD_TYPE""}, {""start"": 70, ""end"": 82, ""label"": ""LOCATION""}, {""start"": 90, ""end"": 97, ""label"": ""TIME""}, {""start"": 44, ""end"": 56, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7166,train,We have 164 servings of Jeera Rice available near MP Nagar before 8 PM.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 24, ""end"": 34, ""label"": ""FOOD_TYPE""}, {""start"": 50, ""end"": 58, ""label"": ""LOCATION""}, {""start"": 66, ""end"": 70, ""label"": ""TIME""}]",medium,augmentation,,False,14
7167,train,Our restaurant has 129 kg of Paneer Butter Masala available for pickup near Arera Colony.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 29, ""end"": 49, ""label"": ""FOOD_TYPE""}, {""start"": 76, ""end"": 88, ""label"": ""LOCATION""}]",medium,augmentation,,False,15
7168,train,Fresh Veg Biryani for around 185 people is ready at AIIMS Bhopal. Collect before 5 PM.,"[{""start"": 29, ""end"": 32, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 17, ""label"": ""FOOD_TYPE""}, {""start"": 52, ""end"": 64, ""label"": ""LOCATION""}, {""start"": 81, ""end"": 85, ""label"": ""TIME""}]",medium,augmentation,,False,16
7169,train,We have 74 containers of Rajma Chawal available near New Market before tonight.,"[{""start"": 8, ""end"": 10, ""label"": ""QUANTITY""}, {""start"": 25, ""end"": 37, ""label"": ""FOOD_TYPE""}, {""start"": 53, ""end"": 63, ""label"": ""LOCATION""}, {""start"": 71, ""end"": 78, ""label"": ""TIME""}]",medium,augmentation,,False,13
7170,train,Fresh Masala Dosa for around 21 people is ready at Arera Colony. Collect before 7 PM.,"[{""start"": 29, ""end"": 31, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 17, ""label"": ""FOOD_TYPE""}, {""start"": 51, ""end"": 63, ""label"": ""LOCATION""}, {""start"": 80, ""end"": 84, ""label"": ""TIME""}]",medium,augmentation,,False,16
7171,train,Our restaurant has 22 food packets of Khichdi available for pickup near New Market.,"[{""start"": 19, ""end"": 21, ""label"": ""QUANTITY""}, {""start"": 38, ""end"": 45, ""label"": ""FOOD_TYPE""}, {""start"": 72, ""end"": 82, ""label"": ""LOCATION""}]",medium,augmentation,,False,14
7172,train,184 servings of Veg Fried Rice left after a birthday party. Pickup from Lalghati before 6 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 16, ""end"": 30, ""label"": ""FOOD_TYPE""}, {""start"": 72, ""end"": 80, ""label"": ""LOCATION""}, {""start"": 88, ""end"": 92, ""label"": ""TIME""}, {""start"": 44, ""end"": 58, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7173,train,64 food packets containing Sambar Rice are available after the community kitchen at Arera Colony before 5 PM.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 38, ""label"": ""FOOD_TYPE""}, {""start"": 84, ""end"": 96, ""label"": ""LOCATION""}, {""start"": 104, ""end"": 108, ""label"": ""TIME""}, {""start"": 63, ""end"": 80, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,18
7174,train,30 food packets containing Khichdi are available after the office event at ISBT Bhopal before 6 PM.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 34, ""label"": ""FOOD_TYPE""}, {""start"": 75, ""end"": 86, ""label"": ""LOCATION""}, {""start"": 94, ""end"": 98, ""label"": ""TIME""}, {""start"": 59, ""end"": 71, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7175,train,Fresh Naan for around 147 people is ready at AIIMS Bhopal. Collect before 9 PM.,"[{""start"": 22, ""end"": 25, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 10, ""label"": ""FOOD_TYPE""}, {""start"": 45, ""end"": 57, ""label"": ""LOCATION""}, {""start"": 74, ""end"": 78, ""label"": ""TIME""}]",medium,augmentation,,False,15
7176,train,We have 94 food packets of Naan available near New Market before 9 PM.,"[{""start"": 8, ""end"": 10, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 31, ""label"": ""FOOD_TYPE""}, {""start"": 47, ""end"": 57, ""label"": ""LOCATION""}, {""start"": 65, ""end"": 69, ""label"": ""TIME""}]",medium,augmentation,,False,14
7177,train,212 food packets containing Idli Sambhar are available after the conference at New Market before 8 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 40, ""label"": ""FOOD_TYPE""}, {""start"": 79, ""end"": 89, ""label"": ""LOCATION""}, {""start"": 97, ""end"": 101, ""label"": ""TIME""}, {""start"": 65, ""end"": 75, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7178,train,Our restaurant has 137 containers of Jeera Rice available for pickup near Arera Colony.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 37, ""end"": 47, ""label"": ""FOOD_TYPE""}, {""start"": 74, ""end"": 86, ""label"": ""LOCATION""}]",medium,augmentation,,False,14
7179,train,Our restaurant has 157 kg of Naan available for pickup near Lalghati.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 29, ""end"": 33, ""label"": ""FOOD_TYPE""}, {""start"": 60, ""end"": 68, ""label"": ""LOCATION""}]",medium,augmentation,,False,12
7180,train,Our restaurant has 115 food packets of Paneer Butter Masala available for pickup near New Market.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 39, ""end"": 59, ""label"": ""FOOD_TYPE""}, {""start"": 86, ""end"": 96, ""label"": ""LOCATION""}]",medium,augmentation,,False,16
7181,train,81 food packets containing Chole Bhature are available after the wedding at ISBT Bhopal before 6 PM.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 40, ""label"": ""FOOD_TYPE""}, {""start"": 76, ""end"": 87, ""label"": ""LOCATION""}, {""start"": 95, ""end"": 99, ""label"": ""TIME""}, {""start"": 65, ""end"": 72, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7182,train,Fresh Chole Bhature for around 189 people is ready at Lalghati. Collect before tonight.,"[{""start"": 31, ""end"": 34, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 19, ""label"": ""FOOD_TYPE""}, {""start"": 54, ""end"": 62, ""label"": ""LOCATION""}, {""start"": 79, ""end"": 86, ""label"": ""TIME""}]",medium,augmentation,,False,14
7183,train,Our restaurant has 152 servings of Khichdi available for pickup near ISBT Bhopal.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 35, ""end"": 42, ""label"": ""FOOD_TYPE""}, {""start"": 69, ""end"": 80, ""label"": ""LOCATION""}]",medium,augmentation,,False,13
7184,train,100 food packets containing Sambar Rice are available after the birthday party at ISBT Bhopal before tomorrow morning.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 39, ""label"": ""FOOD_TYPE""}, {""start"": 82, ""end"": 93, ""label"": ""LOCATION""}, {""start"": 101, ""end"": 117, ""label"": ""TIME""}, {""start"": 64, ""end"": 78, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,18
7185,train,185 food packets of Veg Fried Rice left after a birthday party. Pickup from Arera Colony before tomorrow morning.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 20, ""end"": 34, ""label"": ""FOOD_TYPE""}, {""start"": 76, ""end"": 88, ""label"": ""LOCATION""}, {""start"": 96, ""end"": 112, ""label"": ""TIME""}, {""start"": 48, ""end"": 62, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,19
7186,train,We have 47 containers of Rajma Chawal available near MP Nagar before 5 PM.,"[{""start"": 8, ""end"": 10, ""label"": ""QUANTITY""}, {""start"": 25, ""end"": 37, ""label"": ""FOOD_TYPE""}, {""start"": 53, ""end"": 61, ""label"": ""LOCATION""}, {""start"": 69, ""end"": 73, ""label"": ""TIME""}]",medium,augmentation,,False,14
7187,train,Fresh Masala Dosa for around 40 people is ready at ISBT Bhopal. Collect before 5 PM.,"[{""start"": 29, ""end"": 31, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 17, ""label"": ""FOOD_TYPE""}, {""start"": 51, ""end"": 62, ""label"": ""LOCATION""}, {""start"": 79, ""end"": 83, ""label"": ""TIME""}]",medium,augmentation,,False,16
7188,train,147 food packets containing Chole Bhature are available after the seminar at MP Nagar before 5 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 41, ""label"": ""FOOD_TYPE""}, {""start"": 77, ""end"": 85, ""label"": ""LOCATION""}, {""start"": 93, ""end"": 97, ""label"": ""TIME""}, {""start"": 66, ""end"": 73, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7189,train,152 kg of Upma left after a office event. Pickup from TT Nagar before 7 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 10, ""end"": 14, ""label"": ""FOOD_TYPE""}, {""start"": 54, ""end"": 62, ""label"": ""LOCATION""}, {""start"": 70, ""end"": 74, ""label"": ""TIME""}, {""start"": 28, ""end"": 40, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,16
7190,train,Fresh Chole Bhature for around 141 people is ready at MP Nagar. Collect before 8 PM.,"[{""start"": 31, ""end"": 34, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 19, ""label"": ""FOOD_TYPE""}, {""start"": 54, ""end"": 62, ""label"": ""LOCATION""}, {""start"": 79, ""end"": 83, ""label"": ""TIME""}]",medium,augmentation,,False,16
7191,train,73 containers of Veg Fried Rice left after a community kitchen. Pickup from ISBT Bhopal before 6 PM.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 17, ""end"": 31, ""label"": ""FOOD_TYPE""}, {""start"": 76, ""end"": 87, ""label"": ""LOCATION""}, {""start"": 95, ""end"": 99, ""label"": ""TIME""}, {""start"": 45, ""end"": 62, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,18
7192,train,Our restaurant has 178 kg of Pulao available for pickup near MP Nagar.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 29, ""end"": 34, ""label"": ""FOOD_TYPE""}, {""start"": 61, ""end"": 69, ""label"": ""LOCATION""}]",medium,augmentation,,False,13
7193,train,235 food packets containing Idli Sambhar are available after the college fest at AIIMS Bhopal before 7 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 40, ""label"": ""FOOD_TYPE""}, {""start"": 81, ""end"": 93, ""label"": ""LOCATION""}, {""start"": 101, ""end"": 105, ""label"": ""TIME""}, {""start"": 65, ""end"": 77, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,18
7194,train,49 food packets containing Paneer Butter Masala are available after the wedding at MP Nagar before 5 PM.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 47, ""label"": ""FOOD_TYPE""}, {""start"": 83, ""end"": 91, ""label"": ""LOCATION""}, {""start"": 99, ""end"": 103, ""label"": ""TIME""}, {""start"": 72, ""end"": 79, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,18
7195,train,We have 220 servings of Upma available near New Market before 5 PM.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 24, ""end"": 28, ""label"": ""FOOD_TYPE""}, {""start"": 44, ""end"": 54, ""label"": ""LOCATION""}, {""start"": 62, ""end"": 66, ""label"": ""TIME""}]",medium,augmentation,,False,13
7196,train,Fresh Chole Bhature for around 217 people is ready at AIIMS Bhopal. Collect before tomorrow morning.,"[{""start"": 31, ""end"": 34, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 19, ""label"": ""FOOD_TYPE""}, {""start"": 54, ""end"": 66, ""label"": ""LOCATION""}, {""start"": 83, ""end"": 99, ""label"": ""TIME""}]",medium,augmentation,,False,16
7197,train,We have 80 kg of Aloo Paratha available near Indrapuri before 9 PM.,"[{""start"": 8, ""end"": 10, ""label"": ""QUANTITY""}, {""start"": 17, ""end"": 29, ""label"": ""FOOD_TYPE""}, {""start"": 45, ""end"": 54, ""label"": ""LOCATION""}, {""start"": 62, ""end"": 66, ""label"": ""TIME""}]",medium,augmentation,,False,13
7198,train,170 containers of Pulao left after a office event. Pickup from BHEL before 6 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 18, ""end"": 23, ""label"": ""FOOD_TYPE""}, {""start"": 63, ""end"": 67, ""label"": ""LOCATION""}, {""start"": 75, ""end"": 79, ""label"": ""TIME""}, {""start"": 37, ""end"": 49, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,15
7199,train,Fresh Aloo Paratha for around 21 people is ready at ISBT Bhopal. Collect before 5 PM.,"[{""start"": 30, ""end"": 32, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 18, ""label"": ""FOOD_TYPE""}, {""start"": 52, ""end"": 63, ""label"": ""LOCATION""}, {""start"": 80, ""end"": 84, ""label"": ""TIME""}]",medium,augmentation,,False,16
7200,train,97 food packets containing Rajma Chawal are available after the conference at AIIMS Bhopal before 9 PM.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 39, ""label"": ""FOOD_TYPE""}, {""start"": 78, ""end"": 90, ""label"": ""LOCATION""}, {""start"": 98, ""end"": 102, ""label"": ""TIME""}, {""start"": 64, ""end"": 74, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7201,train,237 kg of Veg Biryani left after a conference. Pickup from TT Nagar before 9 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 10, ""end"": 21, ""label"": ""FOOD_TYPE""}, {""start"": 59, ""end"": 67, ""label"": ""LOCATION""}, {""start"": 75, ""end"": 79, ""label"": ""TIME""}, {""start"": 35, ""end"": 45, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,16
7202,train,250 servings of Paneer Butter Masala left after a wedding. Pickup from Arera Colony before tomorrow morning.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 16, ""end"": 36, ""label"": ""FOOD_TYPE""}, {""start"": 71, ""end"": 83, ""label"": ""LOCATION""}, {""start"": 91, ""end"": 107, ""label"": ""TIME""}, {""start"": 50, ""end"": 57, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7203,train,63 food packets containing Veg Biryani are available after the birthday party at BHEL before 9 PM.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 38, ""label"": ""FOOD_TYPE""}, {""start"": 81, ""end"": 85, ""label"": ""LOCATION""}, {""start"": 93, ""end"": 97, ""label"": ""TIME""}, {""start"": 63, ""end"": 77, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7204,train,We have 148 plates of Paneer Butter Masala available near New Market before tomorrow morning.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 22, ""end"": 42, ""label"": ""FOOD_TYPE""}, {""start"": 58, ""end"": 68, ""label"": ""LOCATION""}, {""start"": 76, ""end"": 92, ""label"": ""TIME""}]",medium,augmentation,,False,15
7205,train,Our restaurant has 135 meal boxes of Jeera Rice available for pickup near ISBT Bhopal.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 37, ""end"": 47, ""label"": ""FOOD_TYPE""}, {""start"": 74, ""end"": 85, ""label"": ""LOCATION""}, {""start"": 4, ""end"": 14, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,15
7206,train,Our restaurant has 125 food packets of Rajma Chawal available for pickup near ISBT Bhopal.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 39, ""end"": 51, ""label"": ""FOOD_TYPE""}, {""start"": 78, ""end"": 89, ""label"": ""LOCATION""}, {""start"": 4, ""end"": 14, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,15
7207,train,Our restaurant has 232 plates of Aloo Paratha available for pickup near Kolar Road.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 33, ""end"": 45, ""label"": ""FOOD_TYPE""}, {""start"": 72, ""end"": 82, ""label"": ""LOCATION""}, {""start"": 4, ""end"": 14, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,14
7208,train,Fresh Sambar Rice for around 166 people is ready at ISBT Bhopal. Collect before tonight.,"[{""start"": 29, ""end"": 32, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 17, ""label"": ""FOOD_TYPE""}, {""start"": 52, ""end"": 63, ""label"": ""LOCATION""}, {""start"": 80, ""end"": 87, ""label"": ""TIME""}]",medium,augmentation,,False,15
7209,train,86 food packets containing Veg Fried Rice are available after the restaurant at MP Nagar before tomorrow morning.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 41, ""label"": ""FOOD_TYPE""}, {""start"": 80, ""end"": 88, ""label"": ""LOCATION""}, {""start"": 96, ""end"": 112, ""label"": ""TIME""}, {""start"": 66, ""end"": 76, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,18
7210,train,194 food packets containing Paneer Butter Masala are available after the seminar at TT Nagar before 7 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 48, ""label"": ""FOOD_TYPE""}, {""start"": 84, ""end"": 92, ""label"": ""LOCATION""}, {""start"": 100, ""end"": 104, ""label"": ""TIME""}, {""start"": 73, ""end"": 80, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,18
7211,train,244 food packets containing Upma are available after the college fest at Kolar Road before 8 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 32, ""label"": ""FOOD_TYPE""}, {""start"": 73, ""end"": 83, ""label"": ""LOCATION""}, {""start"": 91, ""end"": 95, ""label"": ""TIME""}, {""start"": 57, ""end"": 69, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7212,train,We have 235 meal boxes of Khichdi available near Arera Colony before 9 PM.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 26, ""end"": 33, ""label"": ""FOOD_TYPE""}, {""start"": 49, ""end"": 61, ""label"": ""LOCATION""}, {""start"": 69, ""end"": 73, ""label"": ""TIME""}]",medium,augmentation,,False,14
7213,train,27 food packets containing Naan are available after the wedding at ISBT Bhopal before 7 PM.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 31, ""label"": ""FOOD_TYPE""}, {""start"": 67, ""end"": 78, ""label"": ""LOCATION""}, {""start"": 86, ""end"": 90, ""label"": ""TIME""}, {""start"": 56, ""end"": 63, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,16
7214,train,We have 54 servings of Lemon Rice available near Arera Colony before tomorrow morning.,"[{""start"": 8, ""end"": 10, ""label"": ""QUANTITY""}, {""start"": 23, ""end"": 33, ""label"": ""FOOD_TYPE""}, {""start"": 49, ""end"": 61, ""label"": ""LOCATION""}, {""start"": 69, ""end"": 85, ""label"": ""TIME""}]",medium,augmentation,,False,14
7215,train,Our restaurant has 238 meal boxes of Khichdi available for pickup near AIIMS Bhopal.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 37, ""end"": 44, ""label"": ""FOOD_TYPE""}, {""start"": 71, ""end"": 83, ""label"": ""LOCATION""}]",medium,augmentation,,False,14
7216,train,228 containers of Veg Biryani left after a community kitchen. Pickup from Indrapuri before 7 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 18, ""end"": 29, ""label"": ""FOOD_TYPE""}, {""start"": 74, ""end"": 83, ""label"": ""LOCATION""}, {""start"": 91, ""end"": 95, ""label"": ""TIME""}, {""start"": 43, ""end"": 60, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,16
