id,split,text,entities,difficulty,pattern_type,missing_entities,has_typo,word_count
sp_ner_v2_train_04024,train,"there is extra pulao from our community lunch; quantity is 329 plates, area Bhopal. DM for details. Pickup before lunch.","[[15, 20, ""FOOD_TYPE""], [30, 45, ""EVENT_TYPE""], [59, 69, ""QUANTITY""], [76, 82, ""LOCATION""], [107, 119, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04025,train,Leftover pulao after community lunch in MP Nagar. Need pickup tonight.,"[[9, 14, ""FOOD_TYPE""], [21, 36, ""EVENT_TYPE""], [40, 48, ""LOCATION""], [62, 69, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_04026,train,lots of servings idli sambar can be donated after the seminar at Noida. Please collect before 8 PM.,"[[0, 16, ""QUANTITY""], [17, 28, ""FOOD_TYPE""], [54, 61, ""EVENT_TYPE""], [65, 70, ""LOCATION""], [87, 98, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04027,train,"Please help, there is extra vada pav from our catering order; quantity is 420 plates, area Delhi. It may spoil if delayed. Pickup before lunch.","[[28, 36, ""FOOD_TYPE""], [46, 60, ""EVENT_TYPE""], [74, 84, ""QUANTITY""], [91, 96, ""LOCATION""], [130, 142, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04028,train,"There is leftover veg meals, around 314 packets, from a seminar in Andheri. Pickup early morning.","[[18, 27, ""FOOD_TYPE""], [36, 47, ""QUANTITY""], [56, 63, ""EVENT_TYPE""], [67, 74, ""LOCATION""], [83, 96, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04029,train,309 food packets pulao can be donated after the temple event at Delhi. Please collect by evening.,"[[0, 16, ""QUANTITY""], [17, 22, ""FOOD_TYPE""], [48, 60, ""EVENT_TYPE""], [64, 69, ""LOCATION""], [86, 96, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04030,train,Still have 105 food packets chole rice after hostel mess. Location is MP Nagar. Pickup tonight.,"[[11, 27, ""QUANTITY""], [28, 38, ""FOOD_TYPE""], [45, 56, ""EVENT_TYPE""], [70, 78, ""LOCATION""], [87, 94, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04031,train,"Hi everyone, there is extra poha from our reception; quantity is approx 408 packets, area Hyderabad. Please arrange pickup if possible. Pickup before lunch.","[[28, 32, ""FOOD_TYPE""], [42, 51, ""EVENT_TYPE""], [65, 83, ""QUANTITY""], [90, 99, ""LOCATION""], [143, 155, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04032,train,"food packets bacha hai, maybe approx 392 packets, after corporate event in Mumbai. Need pickup ASAP.","[[0, 12, ""FOOD_TYPE""], [30, 48, ""QUANTITY""], [56, 71, ""EVENT_TYPE""], [75, 81, ""LOCATION""], [95, 99, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04033,train,"Anyone can take 161+ plates of chapati sabzi? It is from a wedding at Bhopal, available by 9 PM.","[[16, 27, ""QUANTITY""], [31, 44, ""FOOD_TYPE""], [59, 66, ""EVENT_TYPE""], [70, 76, ""LOCATION""], [88, 95, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04034,train,"Got food for around 80 people fruit salad left from yesterday's family function near MP Nagar, pickup before 8 PM.","[[4, 29, ""QUANTITY""], [30, 41, ""FOOD_TYPE""], [64, 79, ""EVENT_TYPE""], [85, 93, ""LOCATION""], [102, 113, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04035,train,"Donation available: 273+ plates pulao from temple event, location Gurgaon, pickup early morning.","[[20, 31, ""QUANTITY""], [32, 37, ""FOOD_TYPE""], [43, 55, ""EVENT_TYPE""], [66, 73, ""LOCATION""], [82, 95, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04036,train,Leftover sandwiches after catering order in Kolar Road. Need pickup by evening.,"[[9, 19, ""FOOD_TYPE""], [26, 40, ""EVENT_TYPE""], [44, 54, ""LOCATION""], [68, 78, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_04037,train,We have nearly 296 servings of biryani left after a school function near Hyderabad. Collect by evening.,"[[8, 27, ""QUANTITY""], [31, 38, ""FOOD_TYPE""], [52, 67, ""EVENT_TYPE""], [73, 82, ""LOCATION""], [92, 102, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04038,train,"Near Bhopal, 146 boxes of pulao remain after a hostel mess. Pickup before 8 PM.","[[5, 11, ""LOCATION""], [13, 22, ""QUANTITY""], [26, 31, ""FOOD_TYPE""], [47, 58, ""EVENT_TYPE""], [67, 78, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04039,train,"At Lucknow, leftover poha from reception, quantity 378 food pakets. Collection in the next hour.","[[3, 10, ""LOCATION""], [21, 25, ""FOOD_TYPE""], [31, 40, ""EVENT_TYPE""], [51, 66, ""QUANTITY""], [79, 95, ""TIME""]]",hard,noisy_or_order_changed+typo,,True,
sp_ner_v2_train_04040,train,We have about 406 portions of sandwitches left after a hostel mess near Indore. Collect after 6 PM.,"[[8, 26, ""QUANTITY""], [30, 41, ""FOOD_TYPE""], [55, 66, ""EVENT_TYPE""], [72, 78, ""LOCATION""], [88, 98, ""TIME""]]",hard,formal+typo,,True,
sp_ner_v2_train_04041,train,We have approx 348 packets of paneer curry left after a birthday party near Vijay Nagar. Collect before midnight.,"[[8, 26, ""QUANTITY""], [30, 42, ""FOOD_TYPE""], [56, 70, ""EVENT_TYPE""], [76, 87, ""LOCATION""], [97, 112, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04042,train,"Got 83 plates idli sambar left from yesterday's hostel mess near Hyderabad, pickup soon.","[[4, 13, ""QUANTITY""], [14, 25, ""FOOD_TYPE""], [48, 59, ""EVENT_TYPE""], [65, 74, ""LOCATION""], [83, 87, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04043,train,"From temple event at Jaipur: food packets, enough for 50 people, pickup early morning.","[[5, 17, ""EVENT_TYPE""], [21, 27, ""LOCATION""], [29, 41, ""FOOD_TYPE""], [43, 63, ""QUANTITY""], [72, 85, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_04044,train,Pickup soon. 246 food packets of paratha rolls left after religious event near Hyderabad.,"[[7, 11, ""TIME""], [13, 29, ""QUANTITY""], [33, 46, ""FOOD_TYPE""], [58, 73, ""EVENT_TYPE""], [79, 88, ""LOCATION""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04045,train,Lots of rice left after catering order; can collect from Andheri.,"[[8, 12, ""FOOD_TYPE""], [24, 38, ""EVENT_TYPE""], [57, 64, ""LOCATION""]]",hard,missing_entity,"QUANTITY,TIME",False,
sp_ner_v2_train_04046,train,Still have some extra food paratha rolls after hostel mess. Location is Delhi. Pickup before 7:30 PM.,"[[11, 26, ""QUANTITY""], [27, 40, ""FOOD_TYPE""], [47, 58, ""EVENT_TYPE""], [72, 77, ""LOCATION""], [86, 100, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04047,train,"Anyone can take 357 boxes of pulao? It is from a birthday party at Bhopl, available within 2 hours.","[[16, 25, ""QUANTITY""], [29, 34, ""FOOD_TYPE""], [49, 63, ""EVENT_TYPE""], [67, 72, ""LOCATION""], [84, 98, ""TIME""]]",hard,casual+typo,,True,
sp_ner_v2_train_04048,train,"Anyone can take more than 335 meals of roti sabzi? It is from a hostel mess at Jaipur, available around 10 PM.","[[16, 35, ""QUANTITY""], [39, 49, ""FOOD_TYPE""], [64, 75, ""EVENT_TYPE""], [79, 85, ""LOCATION""], [97, 109, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04049,train,"Got a couple hundred meals idli sambar left from yesterday's catering order near Nagpur, pickup before 8 PM.","[[4, 26, ""QUANTITY""], [27, 38, ""FOOD_TYPE""], [61, 75, ""EVENT_TYPE""], [81, 87, ""LOCATION""], [96, 107, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04050,train,Pickup by 9 PM. 306 food packets of sandwiches left after family function near Gurgaon.,"[[7, 14, ""TIME""], [16, 32, ""QUANTITY""], [36, 46, ""FOOD_TYPE""], [58, 73, ""EVENT_TYPE""], [79, 86, ""LOCATION""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04051,train,"Hello team, there is extra upma from our reception; quantity is 147 plates, area Mumbai. Pickup soon.","[[27, 31, ""FOOD_TYPE""], [41, 50, ""EVENT_TYPE""], [64, 74, ""QUANTITY""], [81, 87, ""LOCATION""], [96, 100, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04052,train,Leftover sandwiches after corporate event in Mumbai. Need pikcup tomorrow morning.,"[[9, 19, ""FOOD_TYPE""], [26, 41, ""EVENT_TYPE""], [45, 51, ""LOCATION""], [65, 81, ""TIME""]]",hard,hinglish_or_reordered+typo,,True,
sp_ner_v2_train_04053,train,"Anyone can take 46 boxes of pulao? It is from a temple event at Lucknow, avaliable within 2 hours.","[[16, 24, ""QUANTITY""], [28, 33, ""FOOD_TYPE""], [48, 60, ""EVENT_TYPE""], [64, 71, ""LOCATION""], [83, 97, ""TIME""]]",hard,casual+typo,,True,
sp_ner_v2_train_04054,train,461 packets paneer curry left after conference near Mumbai.,"[[0, 11, ""QUANTITY""], [12, 24, ""FOOD_TYPE""], [36, 46, ""EVENT_TYPE""], [52, 58, ""LOCATION""]]",hard,missing_entity,TIME,False,
sp_ner_v2_train_04055,train,"There is leftover khichdi, around about 385 portions, from a religious event in Vijay Nagar. Pickup after 6 PM.","[[18, 25, ""FOOD_TYPE""], [34, 52, ""QUANTITY""], [61, 76, ""EVENT_TYPE""], [80, 91, ""LOCATION""], [100, 110, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04056,train,Lots of upma left after college fest; can collect from Lucknow.,"[[8, 12, ""FOOD_TYPE""], [24, 36, ""EVENT_TYPE""], [55, 62, ""LOCATION""]]",hard,missing_entity,"QUANTITY,TIME",False,
sp_ner_v2_train_04057,train,"Near MP Nagar, 223 servings of paneer curry remain after a family function. Pickup before 7:30 PM.","[[5, 13, ""LOCATION""], [15, 27, ""QUANTITY""], [31, 43, ""FOOD_TYPE""], [59, 74, ""EVENT_TYPE""], [83, 97, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04058,train,packed lunch boxes left after a corporate event in MP Nagar. Pickup after 6 PM.,"[[0, 18, ""FOOD_TYPE""], [32, 47, ""EVENT_TYPE""], [51, 59, ""LOCATION""], [68, 78, ""TIME""]]",hard,missing_entity,QUANTITY,False,
sp_ner_v2_train_04059,train,"there is extra dal rice from our religious event; quantity is lots of servings, area Noida. Pickup tomorrow morning.","[[15, 23, ""FOOD_TYPE""], [33, 48, ""EVENT_TYPE""], [62, 78, ""QUANTITY""], [85, 90, ""LOCATION""], [99, 115, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04060,train,"pulao bacha hai, maybe some extra food, after school function in Lucknow. Need pickup after 6 PM.","[[0, 5, ""FOOD_TYPE""], [23, 38, ""QUANTITY""], [46, 61, ""EVENT_TYPE""], [65, 72, ""LOCATION""], [86, 96, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04061,train,almost hundred plates paratha rolls left after college fest near Gurgaon.,"[[0, 21, ""QUANTITY""], [22, 35, ""FOOD_TYPE""], [47, 59, ""EVENT_TYPE""], [65, 72, ""LOCATION""]]",hard,missing_entity,TIME,False,
sp_ner_v2_train_04062,train,"At Jaipur, leftover vada pav from hostel mess, quantity 369 packets. Collection early morning.","[[3, 9, ""LOCATION""], [20, 28, ""FOOD_TYPE""], [34, 45, ""EVENT_TYPE""], [56, 67, ""QUANTITY""], [80, 93, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04063,train,"At Bangalore, leftover samosa from catering order, quantity approx 129 packets. Collection before 8 PM.","[[3, 12, ""LOCATION""], [23, 29, ""FOOD_TYPE""], [35, 49, ""EVENT_TYPE""], [60, 78, ""QUANTITY""], [91, 102, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04064,train,more than 176 meals of dal rice are available from a family function in MP Nagar. Pickup before 7:30 PM.,"[[0, 19, ""QUANTITY""], [23, 31, ""FOOD_TYPE""], [53, 68, ""EVENT_TYPE""], [72, 80, ""LOCATION""], [89, 103, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04065,train,"rice bacha hai, maybe nearly 28 servings, after college fest in Bhopal. Need pickup soon.","[[0, 4, ""FOOD_TYPE""], [22, 40, ""QUANTITY""], [48, 60, ""EVENT_TYPE""], [64, 70, ""LOCATION""], [84, 88, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04066,train,We have 298 food packets of pulao left after a family function near Bangalore. Collect around 10 PM.,"[[8, 24, ""QUANTITY""], [28, 33, ""FOOD_TYPE""], [47, 62, ""EVENT_TYPE""], [68, 77, ""LOCATION""], [87, 99, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04067,train,roughly 370 lunch boxes of poha are available from a corporate event in Andheri. Pickup around 10 PM.,"[[0, 23, ""QUANTITY""], [27, 31, ""FOOD_TYPE""], [53, 68, ""EVENT_TYPE""], [72, 79, ""LOCATION""], [88, 100, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04068,train,enough for 50 people idli sambar can be donated after the college fest at Noida. Please collect early morning.,"[[0, 20, ""QUANTITY""], [21, 32, ""FOOD_TYPE""], [58, 70, ""EVENT_TYPE""], [74, 79, ""LOCATION""], [96, 109, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04069,train,"At Bhopl, leftover packed lunch boxes from family function, quantity about 287 portions. Collection tomorrow morning.","[[3, 8, ""LOCATION""], [19, 37, ""FOOD_TYPE""], [43, 58, ""EVENT_TYPE""], [69, 87, ""QUANTITY""], [100, 116, ""TIME""]]",hard,noisy_or_order_changed+typo,,True,
sp_ner_v2_train_04070,train,"Not sure if this is the right place but there is extra veg meals from our religious event; quantity is about 229 portions, area Vijay Nagar. It may spoil if delayed. Pickup around 10 PM.","[[55, 64, ""FOOD_TYPE""], [74, 89, ""EVENT_TYPE""], [103, 121, ""QUANTITY""], [128, 139, ""LOCATION""], [173, 185, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04071,train,221 food packets khichdi can be donated after the wedding at Arera Colony. Please collect before lunch.,"[[0, 16, ""QUANTITY""], [17, 24, ""FOOD_TYPE""], [50, 57, ""EVENT_TYPE""], [61, 73, ""LOCATION""], [90, 102, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04072,train,"pulao bacha hai, maybe 459+ plates, after conference in Bhopal. Need pickup by 9 PM.","[[0, 5, ""FOOD_TYPE""], [23, 34, ""QUANTITY""], [42, 52, ""EVENT_TYPE""], [56, 62, ""LOCATION""], [76, 83, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04073,train,"Got about 123 portions chapati sabzi left from yesterday's college fest near Delhi, pickup before midnight.","[[4, 22, ""QUANTITY""], [23, 36, ""FOOD_TYPE""], [59, 71, ""EVENT_TYPE""], [77, 82, ""LOCATION""], [91, 106, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04074,train,392 food packets of food available after community lunch near Indore. Pickup by evening.,"[[0, 16, ""QUANTITY""], [41, 56, ""EVENT_TYPE""], [62, 68, ""LOCATION""], [77, 87, ""TIME""]]",hard,missing_entity,FOOD_TYPE,False,
sp_ner_v2_train_04075,train,"Got 318+ plates samosa left from yesterday's office lunch near Vijay Nagar, pickup after 6 PM.","[[4, 15, ""QUANTITY""], [16, 22, ""FOOD_TYPE""], [45, 57, ""EVENT_TYPE""], [63, 74, ""LOCATION""], [83, 93, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04076,train,Still have 496 boxes fruit salad after community lunch. Location is Andheri. Pickup early morning.,"[[11, 20, ""QUANTITY""], [21, 32, ""FOOD_TYPE""], [39, 54, ""EVENT_TYPE""], [68, 75, ""LOCATION""], [84, 97, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04077,train,"Donation available: enough for 50 people poha from conference, location Indr, pickup after 6 PM.","[[20, 40, ""QUANTITY""], [41, 45, ""FOOD_TYPE""], [51, 61, ""EVENT_TYPE""], [72, 76, ""LOCATION""], [85, 95, ""TIME""]]",hard,formal+typo,,True,
sp_ner_v2_train_04078,train,"From birthday party at Lucknow: samosa, enough for 50 people, pickup after 6 PM.","[[5, 19, ""EVENT_TYPE""], [23, 30, ""LOCATION""], [32, 38, ""FOOD_TYPE""], [40, 60, ""QUANTITY""], [69, 79, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_04079,train,446+ plates of food available after community lunch near Arera Colony. Pickup tomorrow morning.,"[[0, 11, ""QUANTITY""], [36, 51, ""EVENT_TYPE""], [57, 69, ""LOCATION""], [78, 94, ""TIME""]]",hard,missing_entity,FOOD_TYPE,False,
sp_ner_v2_train_04080,train,"Donation available: enough for 50 people packed lunch boxes from family funciton, location Gurgaon, pickup after 6 PM.","[[20, 40, ""QUANTITY""], [41, 59, ""FOOD_TYPE""], [65, 80, ""EVENT_TYPE""], [91, 98, ""LOCATION""], [107, 117, ""TIME""]]",hard,formal+typo,,True,
sp_ner_v2_train_04081,train,We have 326 boxes of biryani left after a conference near Noida. Collect around 10 PM.,"[[8, 17, ""QUANTITY""], [21, 28, ""FOOD_TYPE""], [42, 52, ""EVENT_TYPE""], [58, 63, ""LOCATION""], [73, 85, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04082,train,Pickup by evening. 226 plates of veg biryani left after temple event near Bhopal.,"[[7, 17, ""TIME""], [19, 29, ""QUANTITY""], [33, 44, ""FOOD_TYPE""], [56, 68, ""EVENT_TYPE""], [74, 80, ""LOCATION""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04083,train,"There is leftover chapati sabzi, around 103 boxes, from a religious event in Andheri. Pickup after 6 PM.","[[18, 31, ""FOOD_TYPE""], [40, 49, ""QUANTITY""], [58, 73, ""EVENT_TYPE""], [77, 84, ""LOCATION""], [93, 103, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04084,train,Pickup tomorrow morning. more than 156 meals of packed lunch boxes left after conference near Indore.,"[[7, 23, ""TIME""], [25, 44, ""QUANTITY""], [48, 66, ""FOOD_TYPE""], [78, 88, ""EVENT_TYPE""], [94, 100, ""LOCATION""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04085,train,Still have around 31 plates samosa after seminar. Location is Lucknow. Pickup before midnight.,"[[11, 27, ""QUANTITY""], [28, 34, ""FOOD_TYPE""], [41, 48, ""EVENT_TYPE""], [62, 69, ""LOCATION""], [78, 93, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04086,train,family function ke baad 305 servings paratha rolls bachi hai in Pune. Pickup around 10 PM.,"[[0, 15, ""EVENT_TYPE""], [24, 36, ""QUANTITY""], [37, 50, ""FOOD_TYPE""], [64, 68, ""LOCATION""], [77, 89, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_04087,train,enough for 50 people fruit salad can be donated after the community lunch at Bhopal. Please collect soon.,"[[0, 20, ""QUANTITY""], [21, 32, ""FOOD_TYPE""], [58, 73, ""EVENT_TYPE""], [77, 83, ""LOCATION""], [100, 104, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04088,train,"samosa bacha hai, maybe 22 plates, after office lunch in Delhi. Need pickup by evening.","[[0, 6, ""FOOD_TYPE""], [24, 33, ""QUANTITY""], [41, 53, ""EVENT_TYPE""], [57, 62, ""LOCATION""], [76, 86, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04089,train,corporate event ke baad 27 food packets samosa bachi hai in Indore. Pickup within 2 hours.,"[[0, 15, ""EVENT_TYPE""], [24, 39, ""QUANTITY""], [40, 46, ""FOOD_TYPE""], [60, 66, ""LOCATION""], [75, 89, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_04090,train,Leftover paneer curry after community lunch in Gurgaon. Need pickup before lunch.,"[[9, 21, ""FOOD_TYPE""], [28, 43, ""EVENT_TYPE""], [47, 54, ""LOCATION""], [68, 80, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_04091,train,"Urgent update: there is extra paneer curry from our catering order; quanity is 146 plates, area MP Nagar. It may spoil if delayed. Pickup around 10 PM.","[[30, 42, ""FOOD_TYPE""], [52, 66, ""EVENT_TYPE""], [79, 89, ""QUANTITY""], [96, 104, ""LOCATION""], [138, 150, ""TIME""]]",hard,noisy_or_order_changed+typo,,True,
sp_ner_v2_train_04092,train,"biryani bacha hai, maybe around 434 plates, after conference in Indore. Need pickup in the next hour.","[[0, 7, ""FOOD_TYPE""], [25, 42, ""QUANTITY""], [50, 60, ""EVENT_TYPE""], [64, 70, ""LOCATION""], [84, 100, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04093,train,"From temple event at Bhopal: dal rice, 313 boxes, pickup after 6 PM.","[[5, 17, ""EVENT_TYPE""], [21, 27, ""LOCATION""], [29, 37, ""FOOD_TYPE""], [39, 48, ""QUANTITY""], [57, 67, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_04094,train,"There is leftover sandwitches, around 152 servings, from a birthday party in Gurgaon. Pickup before midnight.","[[18, 29, ""FOOD_TYPE""], [38, 50, ""QUANTITY""], [59, 73, ""EVENT_TYPE""], [77, 84, ""LOCATION""], [93, 108, ""TIME""]]",hard,formal+typo,,True,
sp_ner_v2_train_04095,train,"Khana waste nahi karna, 468 boxes veg meals available hai near Arera Colony after birthday party. Pickup before 8 PM.","[[24, 33, ""QUANTITY""], [34, 43, ""FOOD_TYPE""], [63, 75, ""LOCATION""], [82, 96, ""EVENT_TYPE""], [105, 116, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_04096,train,"There is leftover roti sabzi, around 82 servings, from a temple event in Gurgaon. Pickup before 8 PM.","[[18, 28, ""FOOD_TYPE""], [37, 48, ""QUANTITY""], [57, 69, ""EVENT_TYPE""], [73, 80, ""LOCATION""], [89, 100, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04097,train,Leftover paratha rolls after wedding in Indore. Need pickup before 8 PM.,"[[9, 22, ""FOOD_TYPE""], [29, 36, ""EVENT_TYPE""], [40, 46, ""LOCATION""], [60, 71, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_04098,train,"pulao donate karna hai, about 214 portions approx, family function ke baad, location Mumbai, pickup before lunch.","[[0, 5, ""FOOD_TYPE""], [24, 42, ""QUANTITY""], [51, 66, ""EVENT_TYPE""], [85, 91, ""LOCATION""], [100, 112, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_04099,train,Leftover dal rice after corporate event in Bangalore. Need pickup before midnight.,"[[9, 17, ""FOOD_TYPE""], [24, 39, ""EVENT_TYPE""], [43, 52, ""LOCATION""], [66, 81, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_04100,train,about 277 portions of paratha rolls are available from a family funciton in Indore. Pickup around 10 PM.,"[[0, 18, ""QUANTITY""], [22, 35, ""FOOD_TYPE""], [57, 72, ""EVENT_TYPE""], [76, 82, ""LOCATION""], [91, 103, ""TIME""]]",hard,formal+typo,,True,
sp_ner_v2_train_04101,train,"Khana waste nahi karna, roughly 28 lunch boxes food packets available hai near Nagpur after office lunch. Pickup before 8 PM.","[[24, 46, ""QUANTITY""], [47, 59, ""FOOD_TYPE""], [79, 85, ""LOCATION""], [92, 104, ""EVENT_TYPE""], [113, 124, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_04102,train,"There is leftover sandwiches, around roughly 194 lunch boxes, from a school function in MP Nagar. Pickup before 7:30 PM.","[[18, 28, ""FOOD_TYPE""], [37, 60, ""QUANTITY""], [69, 84, ""EVENT_TYPE""], [88, 96, ""LOCATION""], [105, 119, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04103,train,"rice bacha hai, maybe around 382 plates, after community lunch in Bangalore. Need pickup early morning.","[[0, 4, ""FOOD_TYPE""], [22, 39, ""QUANTITY""], [47, 62, ""EVENT_TYPE""], [66, 75, ""LOCATION""], [89, 102, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04104,train,"packed lunch boxes bacha hai, maybe 171 pakets, after office lunch in Pune. Need pickup in the next hour.","[[0, 18, ""FOOD_TYPE""], [36, 46, ""QUANTITY""], [54, 66, ""EVENT_TYPE""], [70, 74, ""LOCATION""], [88, 104, ""TIME""]]",hard,casual+typo,,True,
sp_ner_v2_train_04105,train,approx 186 packets roti sabzi left after conference. Pickup before lunch.,"[[0, 18, ""QUANTITY""], [19, 29, ""FOOD_TYPE""], [41, 51, ""EVENT_TYPE""], [60, 72, ""TIME""]]",hard,missing_entity,LOCATION,False,
sp_ner_v2_train_04106,train,"Donation avaliable: 131 plates pulao from seminar, location Kolar Road, pickup early morning.","[[20, 30, ""QUANTITY""], [31, 36, ""FOOD_TYPE""], [42, 49, ""EVENT_TYPE""], [60, 70, ""LOCATION""], [79, 92, ""TIME""]]",hard,formal+typo,,True,
sp_ner_v2_train_04107,train,Lots of poha left after reception; can collect from Jaipur.,"[[8, 12, ""FOOD_TYPE""], [24, 33, ""EVENT_TYPE""], [52, 58, ""LOCATION""]]",hard,missing_entity,"QUANTITY,TIME",False,
sp_ner_v2_train_04108,train,Still have some extra food packed lunch boxes after wedding. Location is Nagpur. Pickup before lunch.,"[[11, 26, ""QUANTITY""], [27, 45, ""FOOD_TYPE""], [52, 59, ""EVENT_TYPE""], [73, 79, ""LOCATION""], [88, 100, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04109,train,about 238 portions sandwiches left after reception. Pickup by evening.,"[[0, 18, ""QUANTITY""], [19, 29, ""FOOD_TYPE""], [41, 50, ""EVENT_TYPE""], [59, 69, ""TIME""]]",hard,missing_entity,LOCATION,False,
sp_ner_v2_train_04110,train,Still have approx 209 packets veg meals after community lunch. Location is Bangalore. Pickup by evening.,"[[11, 29, ""QUANTITY""], [30, 39, ""FOOD_TYPE""], [46, 61, ""EVENT_TYPE""], [75, 84, ""LOCATION""], [93, 103, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04111,train,Pickup within 2 hours. 72 servings of khichdi left after wedding near Bhopal.,"[[7, 21, ""TIME""], [23, 34, ""QUANTITY""], [38, 45, ""FOOD_TYPE""], [57, 64, ""EVENT_TYPE""], [70, 76, ""LOCATION""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_04112,train,"Donation available: approx 88 packets roti sabzi from birthday party, location Indore, pickup before 8 PM.","[[20, 37, ""QUANTITY""], [38, 48, ""FOOD_TYPE""], [54, 68, ""EVENT_TYPE""], [79, 85, ""LOCATION""], [94, 105, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_04113,train,"Anyone can take 382 packets of sandwiches? It is from a corporate event at Hyderabad, available before lunch.","[[16, 27, ""QUANTITY""], [31, 41, ""FOOD_TYPE""], [56, 71, ""EVENT_TYPE""], [75, 84, ""LOCATION""], [96, 108, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_04114,train,"Anyone can take 456+ plates of rice? It is from a religious event at Gurgaon, avaliable after 6 PM.","[[16, 27, ""QUANTITY""], [31, 35, ""FOOD_TYPE""], [50, 65, ""EVENT_TYPE""], [69, 76, ""LOCATION""], [88, 98, ""TIME""]]",hard,casual+typo,,True,
